,ATR,MACD_Line,Signal_Line,MACD_Histogram,Daily_Return,Upper_Band,Lower_Band,Simple_Moving_Avg,Adj Close,prediction
806,0.5133002144949838,0.4355089624068569,0.4084608504321884,0.0270481119746685,0.26317791504386623,187.22640961264608,185.2783297672367,186.2523696899414,187.0209045410156,187.1163769417783
807,0.49687194824219155,0.41650875755021843,0.41007043185579445,0.006438325694423985,-0.25179083077020437,187.19187725226084,185.43512317498522,186.31350021362303,186.5500030517578,186.5078823726088
808,0.43829999651228285,0.4008648660500569,0.40822931869464696,-0.007364452644590069,0.026804101281041603,187.1915664252071,185.52893528377723,186.36025085449216,186.6000061035156,186.7823563691191
809,0.4547293526785775,0.30985132817340855,0.38855372059039933,-0.07870239241699079,-0.4983965188373962,187.08243554575543,185.6890656139125,186.38575057983397,185.6699981689453,185.81082735311242
810,0.45330047607422486,0.23541260592261892,0.3579254976568433,-0.12251289173422436,0.0026955797177041774,187.09304841821938,185.6714535349056,186.3822509765625,185.6750030517578,186.06611199321816
811,0.45952933175223826,0.15247085267387206,0.31683456866024906,-0.164363715986377,-0.14811318204031032,187.15810052118215,185.4949008826264,186.32650070190428,185.3999938964844,185.5679711125639
812,0.4652437482561445,0.07577892801828057,0.2686234405318554,-0.19284451251357482,-0.06742179294234596,187.223323348989,185.31617707825703,186.269750213623,185.2749938964844,185.38588006768336
813,0.46515764508928975,0.016424867153745026,0.21818372585623333,-0.2017588587024883,0.01079707090536619,187.2381549056236,185.1708447281654,186.2044998168945,185.2949981689453,185.30032441433505
814,0.46415710449219155,-0.06006732534120829,0.162533515616745,-0.2226008409579533,-0.20162238327968707,187.2124762483231,184.98866358321985,186.10056991577147,184.92140197753903,184.7898647011631
815,0.494156973702571,-0.0675646770539231,0.11651387708261139,-0.1840785541365345,0.350796009805765,187.1734931817092,184.93472672795872,186.05410995483396,185.57009887695312,185.50020354397125
816,0.5105863298688657,-0.059107595237151145,0.08138958261865889,-0.14049717785581003,0.09160859964731927,187.1360027013679,184.90584757939376,186.02092514038083,185.74009704589844,185.39188655711544
817,0.48772975376674516,-0.035461966537639,0.05801927278739932,-0.09348123932503832,0.11032097085084125,187.13059068632364,184.8997605710006,186.01517562866212,185.94500732421875,185.6490790209091
818,0.4798736572265625,-0.009352869046324486,0.04454484442065456,-0.053897713466979046,0.0483994376540009,187.133247107166,184.90260494361527,186.01792602539064,186.03500366210935,185.79472029221822
